Time,Asteroid,VelocityX,VelocityY,VelocityZ
2025-04-11 10:46:40.139,23,2.273913,-19.15869,-5.588614
2025-04-11 10:46:40.140,28,-7.201139,11.09608,4.539077
2025-04-11 10:46:40.153,2,-10.50293,7.95138,14.92911
2025-04-11 10:46:40.154,9,-0.1843099,-14.92628,-2.766806
2025-04-11 10:46:40.154,10,-13.17678,-1.099843,8.20057
2025-04-11 10:46:40.155,23,2.270225,-19.15462,-5.602855
2025-04-11 10:46:40.155,28,-7.204932,11.09362,4.530329
2025-04-11 10:46:40.167,2,-10.50636,7.950327,14.92387
2025-04-11 10:46:40.169,9,-0.1828172,-14.92477,-2.775629
2025-04-11 10:46:40.170,10,-13.18247,-1.103027,8.191804
2025-04-11 10:46:40.171,23,2.268379,-19.15256,-5.609966
2025-04-11 10:46:40.171,28,-7.20682,11.09239,4.525959
2025-04-11 10:46:40.185,2,-10.51317,7.948213,14.9134
2025-04-11 10:46:40.186,9,-0.179831,-14.92171,-2.793266
2025-04-11 10:46:40.187,10,-13.19379,-1.109393,8.174226
2025-04-11 10:46:40.187,23,2.26468,-19.14839,-5.624167
2025-04-11 10:46:40.188,28,-7.210578,11.0899,4.517229
2025-04-11 10:46:40.199,2,-10.51991,7.946087,14.90295
2025-04-11 10:46:40.200,9,-0.1768436,-14.91856,-2.810892
2025-04-11 10:46:40.201,10,-13.20502,-1.115755,8.156587
2025-04-11 10:46:40.202,23,2.260975,-19.14414,-5.638341
2025-04-11 10:46:40.202,28,-7.214314,11.0874,4.508511
2025-04-11 10:46:40.216,2,-10.52326,7.945021,14.89773
2025-04-11 10:46:40.217,9,-0.1753495,-14.91696,-2.8197
2025-04-11 10:46:40.217,10,-13.21061,-1.118934,8.147744
2025-04-11 10:46:40.218,23,2.25912,-19.14199,-5.645417
2025-04-11 10:46:40.218,28,-7.216173,11.08615,4.504156
2025-04-11 10:46:40.232,2,-10.5299,7.942879,14.8873
2025-04-11 10:46:40.234,9,-0.1723605,-14.91371,-2.837306
2025-04-11 10:46:40.235,10,-13.22173,-1.125289,8.130014
2025-04-11 10:46:40.236,23,2.255404,-19.13764,-5.659548
2025-04-11 10:46:40.236,28,-7.219873,11.08362,4.495457
2025-04-11 10:46:40.250,2,-10.53647,7.940726,14.87688
2025-04-11 10:46:40.251,9,-0.1693707,-14.91039,-2.854899
2025-04-11 10:46:40.252,10,-13.23276,-1.131639,8.112226
2025-04-11 10:46:40.254,23,2.251683,-19.13322,-5.673649
2025-04-11 10:46:40.254,28,-7.223551,11.08108,4.486771
2025-04-11 10:46:40.265,2,-10.53974,7.939646,14.87168
2025-04-11 10:46:40.266,9,-0.1678754,-14.9087,-2.86369
2025-04-11 10:46:40.267,10,-13.23825,-1.134812,8.103309
2025-04-11 10:46:40.267,23,2.24982,-19.13099,-5.680688
2025-04-11 10:46:40.268,28,-7.225381,11.07981,4.482432
2025-04-11 10:46:40.279,2,-10.54621,7.937479,14.86129
2025-04-11 10:46:40.280,9,-0.1648845,-14.90527,-2.881261
2025-04-11 10:46:40.281,10,-13.24916,-1.141155,8.085432
2025-04-11 10:46:40.282,23,2.24609,-19.12646,-5.694742
2025-04-11 10:46:40.282,28,-7.229024,11.07725,4.473765
2025-04-11 10:46:40.294,2,-10.55262,7.935301,14.85091
2025-04-11 10:46:40.295,9,-0.161893,-14.90176,-2.898817
2025-04-11 10:46:40.297,10,-13.25999,-1.147491,8.067498
2025-04-11 10:46:40.297,23,2.242354,-19.12187,-5.708765
2025-04-11 10:46:40.298,28,-7.232644,11.07467,4.465111
2025-04-11 10:46:40.308,2,-10.55581,7.934209,14.84573
2025-04-11 10:46:40.309,9,-0.160397,-14.89998,-2.907588
2025-04-11 10:46:40.311,10,-13.26537,-1.150657,8.058511
2025-04-11 10:46:40.311,23,2.240484,-19.11955,-5.715764
2025-04-11 10:46:40.311,28,-7.234446,11.07338,4.460789
2025-04-11 10:46:40.324,2,-10.56212,7.932017,14.83539
2025-04-11 10:46:40.325,9,-0.1574048,-14.89636,-2.92512
2025-04-11 10:46:40.326,10,-13.27607,-1.156984,8.040493
2025-04-11 10:46:40.326,23,2.23674,-19.11486,-5.729736
2025-04-11 10:46:40.326,28,-7.238031,11.07078,4.452154
2025-04-11 10:46:40.340,2,-10.56837,7.929816,14.82506
2025-04-11 10:46:40.341,9,-0.1544124,-14.89268,-2.942634
2025-04-11 10:46:40.341,10,-13.28669,-1.163305,8.022421
2025-04-11 10:46:40.343,23,2.232991,-19.1101,-5.743674
2025-04-11 10:46:40.343,28,-7.241594,11.06817,4.443532
2025-04-11 10:46:40.354,2,-10.57147,7.928712,14.8199
2025-04-11 10:46:40.355,9,-0.1529161,-14.89081,-2.951385
2025-04-11 10:46:40.356,10,-13.29197,-1.166463,8.013365
2025-04-11 10:46:40.357,23,2.231114,-19.10769,-5.75063
2025-04-11 10:46:40.358,28,-7.243367,11.06686,4.439226
2025-04-11 10:46:40.371,2,-10.57763,7.926498,14.8096
2025-04-11 10:46:40.372,9,-0.1499234,-14.88701,-2.968872
2025-04-11 10:46:40.373,10,-13.30246,-1.172773,7.995212
2025-04-11 10:46:40.373,23,2.227358,-19.10283,-5.764515
2025-04-11 10:46:40.374,28,-7.246896,11.06422,4.430624
2025-04-11 10:46:40.387,2,-10.58372,7.924275,14.79931
2025-04-11 10:46:40.389,9,-0.1469308,-14.88314,-2.98634
2025-04-11 10:46:40.390,10,-13.31286,-1.179076,7.977007
2025-04-11 10:46:40.390,23,2.223598,-19.0979,-5.778364
2025-04-11 10:46:40.391,28,-7.250402,11.06157,4.422037
2025-04-11 10:46:40.402,2,-10.58674,7.923161,14.79418
2025-04-11 10:46:40.403,9,-0.1454345,-14.88118,-2.995067
2025-04-11 10:46:40.404,10,-13.31803,-1.182224,7.967885
2025-04-11 10:46:40.405,23,2.221716,-19.09541,-5.785274
2025-04-11 10:46:40.405,28,-7.252147,11.06024,4.417748
2025-04-11 10:46:40.419,2,-10.59274,7.920926,14.78392
2025-04-11 10:46:40.420,9,-0.1424421,-14.87721,-3.012506
2025-04-11 10:46:40.422,10,-13.32831,-1.188516,7.949603
2025-04-11 10:46:40.422,23,2.21795,-19.09039,-5.799067
2025-04-11 10:46:40.423,28,-7.255619,11.05758,4.409181
2025-04-11 10:46:40.437,2,-10.59867,7.918683,14.77369
2025-04-11 10:46:40.438,9,-0.1394501,-14.87316,-3.029924
2025-04-11 10:46:40.439,10,-13.3385,-1.194799,7.93127
2025-04-11 10:46:40.439,23,2.21418,-19.0853,-5.812821
2025-04-11 10:46:40.441,28,-7.259068,11.05489,4.400628
2025-04-11 10:46:40.454,2,-10.60161,7.917558,14.76858
2025-04-11 10:46:40.454,9,-0.1379542,-14.87111,-3.038625
2025-04-11 10:46:40.455,10,-13.34356,-1.197937,7.922085
2025-04-11 10:46:40.456,23,2.212294,-19.08273,-5.819684
2025-04-11 10:46:40.457,28,-7.260785,11.05354,4.396357
2025-04-11 10:46:40.468,2,-10.60745,7.915304,14.75838
2025-04-11 10:46:40.470,9,-0.1349629,-14.86696,-3.056011
2025-04-11 10:46:40.470,10,-13.35361,-1.204208,7.903679
2025-04-11 10:46:40.471,23,2.208519,-19.07754,-5.833379
2025-04-11 10:46:40.472,28,-7.264201,11.05084,4.387824
2025-04-11 10:46:40.485,2,-10.61323,7.913042,14.7482
2025-04-11 10:46:40.486,9,-0.1319722,-14.86274,-3.073375
2025-04-11 10:46:40.487,10,-13.36358,-1.210469,7.885225
2025-04-11 10:46:40.487,23,2.204741,-19.07229,-5.847034
2025-04-11 10:46:40.489,28,-7.267594,11.04812,4.379306
2025-04-11 10:46:40.500,2,-10.6161,7.911908,14.74311
2025-04-11 10:46:40.502,9,-0.1304771,-14.8606,-3.082048
2025-04-11 10:46:40.502,10,-13.36853,-1.213596,7.87598
2025-04-11 10:46:40.504,23,2.202851,-19.06964,-5.853846
2025-04-11 10:46:40.504,28,-7.269282,11.04676,4.375052
2025-04-11 10:46:40.516,2,-10.62179,7.909635,14.73297
2025-04-11 10:46:40.517,9,-0.1274875,-14.85627,-3.099377
2025-04-11 10:46:40.517,10,-13.37837,-1.219844,7.857456
2025-04-11 10:46:40.519,23,2.199069,-19.06429,-5.867439
2025-04-11 10:46:40.519,28,-7.272642,11.04402,4.366555
2025-04-11 10:46:40.532,2,-10.62741,7.907354,14.72284
2025-04-11 10:46:40.533,9,-0.1244989,-14.85187,-3.116682
2025-04-11 10:46:40.533,10,-13.38811,-1.226082,7.838886
2025-04-11 10:46:40.534,23,2.195285,-19.05889,-5.880989
2025-04-11 10:46:40.535,28,-7.275979,11.04127,4.358072
2025-04-11 10:46:40.547,2,-10.6302,7.906212,14.71778
2025-04-11 10:46:40.548,9,-0.123005,-14.84965,-3.125326
2025-04-11 10:46:40.549,10,-13.39295,-1.229197,7.829584
2025-04-11 10:46:40.549,23,2.193392,-19.05616,-5.887747
2025-04-11 10:46:40.551,28,-7.277639,11.03989,4.353836
2025-04-11 10:46:40.565,2,-10.63574,7.903922,14.70769
2025-04-11 10:46:40.566,9,-0.120018,-14.84514,-3.142593
2025-04-11 10:46:40.567,10,-13.40256,-1.235419,7.810948
2025-04-11 10:46:40.567,23,2.189604,-19.05066,-5.901232
2025-04-11 10:46:40.567,28,-7.280942,11.03712,4.345375
2025-04-11 10:46:40.583,2,-10.64122,7.901626,14.69762
2025-04-11 10:46:40.586,9,-0.1170322,-14.84057,-3.159835
2025-04-11 10:46:40.587,10,-13.41208,-1.241632,7.792269
2025-04-11 10:46:40.587,28,-7.284224,11.03433,4.336928
2025-04-11 10:46:40.599,2,-10.64393,7.900476,14.69259
2025-04-11 10:46:40.601,9,-0.1155398,-14.83826,-3.168447
2025-04-11 10:46:40.602,10,-13.41681,-1.244734,7.782913
2025-04-11 10:46:40.603,28,-7.285856,11.03294,4.332711
2025-04-11 10:46:40.617,2,-10.64932,7.89817,14.68256
2025-04-11 10:46:40.619,9,-0.1125561,-14.83358,-3.185649
2025-04-11 10:46:40.620,10,-13.42619,-1.250929,7.764171
2025-04-11 10:46:40.620,28,-7.289104,11.03013,4.324286
2025-04-11 10:46:40.634,2,-10.65465,7.895859,14.67255
2025-04-11 10:46:40.636,9,-0.1095739,-14.82884,-3.202824
2025-04-11 10:46:40.636,10,-13.43549,-1.257114,7.745389
2025-04-11 10:46:40.637,28,-7.29233,11.02732,4.315877
2025-04-11 10:46:40.652,2,-10.65729,7.894701,14.66755
2025-04-11 10:46:40.654,9,-0.1080834,-14.82644,-3.211401
2025-04-11 10:46:40.655,10,-13.4401,-1.260202,7.735983
2025-04-11 10:46:40.656,28,-7.293935,11.02591,4.311678
2025-04-11 10:46:40.672,2,-10.66253,7.892381,14.65758
2025-04-11 10:46:40.674,9,-0.1051037,-14.82159,-3.228534
2025-04-11 10:46:40.674,10,-13.44925,-1.266369,7.717141
2025-04-11 10:46:40.675,28,-7.297128,11.02307,4.303291
2025-04-11 10:46:40.689,2,-10.66771,7.890057,14.64763
2025-04-11 10:46:40.689,9,-0.1021258,-14.81667,-3.245637
2025-04-11 10:46:40.690,10,-13.45831,-1.272524,7.698261
2025-04-11 10:46:40.691,28,-7.300299,11.02022,4.294919
2025-04-11 10:46:40.707,2,-10.67028,7.888892,14.64266
2025-04-11 10:46:40.709,9,-0.1006376,-14.81419,-3.254178
2025-04-11 10:46:40.709,10,-13.46281,-1.275597,7.688807
2025-04-11 10:46:40.711,28,-7.301876,11.0188,4.290738
2025-04-11 10:46:40.740,2,-10.67537,7.88656,14.63275
2025-04-11 10:46:40.741,9,-0.09766261,-14.80917,-3.271237
2025-04-11 10:46:40.742,10,-13.47173,-1.281734,7.669873
2025-04-11 10:46:40.742,28,-7.305014,11.01593,4.282389
2025-04-11 10:46:40.760,2,-10.68041,7.884223,14.62286
2025-04-11 10:46:40.762,9,-0.09468977,-14.80409,-3.288266
2025-04-11 10:46:40.764,10,-13.48056,-1.287858,7.650902
2025-04-11 10:46:40.765,28,-7.30813,11.01305,4.274055
2025-04-11 10:46:40.782,2,-10.68291,7.883053,14.61793
2025-04-11 10:46:40.783,9,-0.09320418,-14.80152,-3.296769
2025-04-11 10:46:40.784,10,-13.48494,-1.290915,7.641404
2025-04-11 10:46:40.784,28,-7.30968,11.01161,4.269893
2025-04-11 10:46:40.798,2,-10.68787,7.880709,14.60808
2025-04-11 10:46:40.799,9,-0.09023472,-14.79633,-3.31375
2025-04-11 10:46:40.799,10,-13.49363,-1.297019,7.622382
2025-04-11 10:46:40.799,28,-7.312764,11.00872,4.261582
2025-04-11 10:46:40.814,2,-10.69276,7.878361,14.59826
2025-04-11 10:46:40.814,9,-0.08726765,-14.79108,-3.330699
2025-04-11 10:46:40.815,10,-13.50222,-1.30311,7.603327
2025-04-11 10:46:40.816,28,-7.315825,11.00581,4.253287
2025-04-11 10:46:40.827,2,-10.69519,7.877186,14.59336
2025-04-11 10:46:40.828,9,-0.08578505,-14.78843,-3.339162
2025-04-11 10:46:40.830,10,-13.50648,-1.30615,7.593788
2025-04-11 10:46:40.830,28,-7.317348,11.00435,4.249145
2025-04-11 10:46:40.842,2,-10.70001,7.874832,14.58357
2025-04-11 10:46:40.844,9,-0.08282179,-14.78308,-3.356061
2025-04-11 10:46:40.845,10,-13.51494,-1.31222,7.574685
2025-04-11 10:46:40.845,28,-7.320377,11.00143,4.240873
2025-04-11 10:46:40.860,2,-10.70477,7.872475,14.57382
2025-04-11 10:46:40.861,9,-0.07986122,-14.77767,-3.372928
2025-04-11 10:46:40.862,10,-13.5233,-1.318276,7.555552
2025-04-11 10:46:40.862,28,-7.323385,10.9985,4.232616
2025-04-11 10:46:40.876,2,-10.70713,7.871294,14.56895
2025-04-11 10:46:40.877,9,-0.07838197,-14.77493,-3.381348
2025-04-11 10:46:40.878,10,-13.52744,-1.321298,7.545974
2025-04-11 10:46:40.879,28,-7.324881,10.99702,4.228494
2025-04-11 10:46:40.892,2,-10.71181,7.868931,14.55923
2025-04-11 10:46:40.893,9,-0.07542563,-14.76942,-3.398163
2025-04-11 10:46:40.894,10,-13.53566,-1.327332,7.526797
2025-04-11 10:46:40.894,28,-7.327856,10.99407,4.220262
2025-04-11 10:46:40.907,2,-10.71643,7.866565,14.54955
2025-04-11 10:46:40.909,9,-0.07247226,-14.76384,-3.414943
2025-04-11 10:46:40.910,10,-13.54378,-1.333351,7.507592
2025-04-11 10:46:40.910,28,-7.33081,10.99111,4.212045
2025-04-11 10:46:40.924,2,-10.71872,7.86538,14.54471
2025-04-11 10:46:40.925,9,-0.07099672,-14.76103,-3.423319
2025-04-11 10:46:40.926,10,-13.5478,-1.336355,7.49798
2025-04-11 10:46:40.928,28,-7.332279,10.98962,4.207942
2025-04-11 10:46:40.952,2,-10.72326,7.863009,14.53506
2025-04-11 10:46:40.954,9,-0.06804799,-14.75535,-3.440044
2025-04-11 10:46:40.954,10,-13.55578,-1.342352,7.478735
2025-04-11 10:46:40.956,28,-7.335201,10.98664,4.199749
2025-04-11 10:46:40.982,2,-10.72775,7.860635,14.52545
2025-04-11 10:46:40.985,9,-0.06510252,-14.74961,-3.456733
2025-04-11 10:46:40.987,10,-13.56366,-1.348333,7.459465
2025-04-11 10:46:40.989,28,-7.338102,10.98365,4.191573
2025-04-11 10:46:41.017,2,-10.72998,7.859447,14.52065
2025-04-11 10:46:41.020,9,-0.06363103,-14.74672,-3.465064
2025-04-11 10:46:41.021,10,-13.56757,-1.351317,7.449821
2025-04-11 10:46:41.023,28,-7.339544,10.98215,4.18749
2025-04-11 10:46:41.041,2,-10.73439,7.857069,14.51107
2025-04-11 10:46:41.043,9,-0.06069062,-14.74088,-3.481697
2025-04-11 10:46:41.044,10,-13.5753,-1.357274,7.430514
2025-04-11 10:46:41.046,28,-7.342413,10.97915,4.179338
2025-04-11 10:46:41.066,2,-10.73875,7.854689,14.50152
2025-04-11 10:46:41.067,9,-0.05775374,-14.73499,-3.498292
2025-04-11 10:46:41.067,10,-13.58295,-1.363215,7.411185
2025-04-11 10:46:41.068,28,-7.345262,10.97613,4.171202
2025-04-11 10:46:41.085,2,-10.74091,7.853498,14.49676
2025-04-11 10:46:41.087,9,-0.05628665,-14.73202,-3.506575
2025-04-11 10:46:41.088,10,-13.58673,-1.36618,7.401513
2025-04-11 10:46:41.090,28,-7.346678,10.97462,4.16714
2025-04-11 10:46:41.114,2,-10.7452,7.851114,14.48725
2025-04-11 10:46:41.116,9,-0.05335524,-14.72603,-3.523111
2025-04-11 10:46:41.117,10,-13.59423,-1.372096,7.382152
2025-04-11 10:46:41.118,28,-7.349494,10.97159,4.159028
2025-04-11 10:46:41.134,2,-10.74943,7.848728,14.47778
2025-04-11 10:46:41.136,9,-0.05042762,-14.71997,-3.539608
2025-04-11 10:46:41.138,10,-13.60163,-1.377995,7.36277
2025-04-11 10:46:41.139,28,-7.35229,10.96854,4.150933
2025-04-11 10:46:41.156,2,-10.75152,7.847535,14.47305
2025-04-11 10:46:41.157,9,-0.04896526,-14.71693,-3.547842
2025-04-11 10:46:41.158,10,-13.60529,-1.380939,7.353072
2025-04-11 10:46:41.159,28,-7.35368,10.96702,4.146892
2025-04-11 10:46:41.176,2,-10.75568,7.845146,14.46362
2025-04-11 10:46:41.179,9,-0.04604353,-14.71078,-3.564279
2025-04-11 10:46:41.180,10,-13.61255,-1.386812,7.333663
2025-04-11 10:46:41.181,28,-7.356444,10.96396,4.138821
2025-04-11 10:46:41.204,2,-10.75979,7.842756,14.45422
2025-04-11 10:46:41.206,9,-0.04312584,-14.70458,-3.580675
2025-04-11 10:46:41.208,10,-13.61971,-1.392668,7.314235
2025-04-11 10:46:41.210,28,-7.359188,10.9609,4.130767
2025-04-11 10:46:41.228,2,-10.76182,7.84156,14.44952
2025-04-11 10:46:41.229,9,-0.04166855,-14.70145,-3.588857
2025-04-11 10:46:41.232,10,-13.62325,-1.39559,7.304515
2025-04-11 10:46:41.232,28,-7.360551,10.95936,4.126747
2025-04-11 10:46:41.255,2,-10.76585,7.839168,14.44017
2025-04-11 10:46:41.257,9,-0.03875714,-14.69516,-3.605191
2025-04-11 10:46:41.258,10,-13.63027,-1.40142,7.285063
2025-04-11 10:46:41.260,28,-7.363264,10.95628,4.118718
2025-04-11 10:46:41.283,2,-10.76984,7.836775,14.43084
2025-04-11 10:46:41.284,9,-0.03585005,-14.6888,-3.621482
2025-04-11 10:46:41.286,10,-13.63719,-1.407231,7.265596
2025-04-11 10:46:41.287,28,-7.365955,10.95318,4.110706
2025-04-11 10:46:41.307,2,-10.77181,7.835578,14.42618
2025-04-11 10:46:41.308,9,-0.03439815,-14.6856,-3.629612
2025-04-11 10:46:41.309,10,-13.64061,-1.41013,7.255857
2025-04-11 10:46:41.309,28,-7.367293,10.95163,4.106706
2025-04-11 10:46:41.323,2,-10.77572,7.833183,14.4169
2025-04-11 10:46:41.323,9,-0.03149772,-14.67916,-3.645839
2025-04-11 10:46:41.325,10,-13.64738,-1.415914,7.23637
2025-04-11 10:46:41.326,28,-7.369955,10.94853,4.09872
2025-04-11 10:46:41.339,2,-10.77958,7.830788,14.40765
2025-04-11 10:46:41.340,9,-0.02860186,-14.67266,-3.662023
2025-04-11 10:46:41.340,10,-13.65406,-1.42168,7.21687
2025-04-11 10:46:41.340,28,-7.372595,10.94541,4.09075
2025-04-11 10:46:41.356,2,-10.78149,7.829589,14.40303
2025-04-11 10:46:41.357,9,-0.02715567,-14.66939,-3.670099
2025-04-11 10:46:41.358,10,-13.65736,-1.424556,7.207116
2025-04-11 10:46:41.359,28,-7.373908,10.94385,4.086771
2025-04-11 10:46:41.376,2,-10.78528,7.827193,14.39383
2025-04-11 10:46:41.376,10,-13.66389,-1.430293,7.187599
2025-04-11 10:46:41.377,28,-7.376517,10.94072,4.078827
2025-04-11 10:46:41.398,2,-10.78903,7.824796,14.38465
2025-04-11 10:46:41.399,10,-13.67032,-1.436011,7.168072
2025-04-11 10:46:41.401,28,-7.379107,10.93759,4.070899
2025-04-11 10:46:41.417,2,-10.79088,7.823597,14.38007
2025-04-11 10:46:41.419,10,-13.6735,-1.438862,7.158305
2025-04-11 10:46:41.419,28,-7.380394,10.93601,4.066942
2025-04-11 10:46:41.431,2,-10.79456,7.821199,14.37094
2025-04-11 10:46:41.433,10,-13.67979,-1.444551,7.138765
2025-04-11 10:46:41.434,28,-7.382954,10.93286,4.059041
2025-04-11 10:46:41.448,2,-10.79819,7.818802,14.36184
2025-04-11 10:46:41.449,10,-13.68598,-1.45022,7.119218
2025-04-11 10:46:41.449,28,-7.385493,10.9297,4.051156
2025-04-11 10:46:41.465,2,-10.79998,7.817603,14.3573
2025-04-11 10:46:41.466,10,-13.68904,-1.453047,7.109442
2025-04-11 10:46:41.467,28,-7.386755,10.92812,4.04722
2025-04-11 10:46:41.481,2,-10.80354,7.815206,14.34825
2025-04-11 10:46:41.482,10,-13.69509,-1.458686,7.089886
2025-04-11 10:46:41.483,28,-7.389264,10.92495,4.039361
2025-04-11 10:46:41.501,2,-10.80706,7.812808,14.33922
2025-04-11 10:46:41.502,10,-13.70104,-1.464305,7.070324
2025-04-11 10:46:41.503,28,-7.391754,10.92177,4.03152
2025-04-11 10:46:41.518,2,-10.8088,7.811609,14.33472
2025-04-11 10:46:41.518,10,-13.70398,-1.467107,7.060542
2025-04-11 10:46:41.519,28,-7.392991,10.92017,4.027606
2025-04-11 10:46:41.531,2,-10.81225,7.809213,14.32575
2025-04-11 10:46:41.531,10,-13.70978,-1.472695,7.040976
2025-04-11 10:46:41.533,28,-7.395451,10.91698,4.019792
2025-04-11 10:46:41.549,2,-10.81565,7.806817,14.3168
2025-04-11 10:46:41.551,10,-13.71549,-1.478263,7.021407
2025-04-11 10:46:41.552,28,-7.397891,10.91378,4.011994
2025-04-11 10:46:41.553,31,6.467903,-16.37712,2.374755
2025-04-11 10:46:41.569,2,-10.81734,7.805619,14.31234
2025-04-11 10:46:41.571,10,-13.71831,-1.481039,7.011621
2025-04-11 10:46:41.573,28,-7.399103,10.91218,4.008101
2025-04-11 10:46:41.574,31,6.468639,-16.383,2.35844
2025-04-11 10:46:41.594,2,-10.82068,7.803224,14.30344
2025-04-11 10:46:41.595,10,-13.72387,-1.486575,6.992051
2025-04-11 10:46:41.595,28,-7.401514,10.90896,4.00033
2025-04-11 10:46:41.596,31,6.470053,-16.39465,2.32569
2025-04-11 10:46:41.615,2,-10.82397,7.800829,14.29458
2025-04-11 10:46:41.617,10,-13.72934,-1.49209,6.97248
2025-04-11 10:46:41.618,28,-7.403904,10.90574,3.992577
2025-04-11 10:46:41.619,31,6.471389,-16.40612,2.29278
2025-04-11 10:46:41.632,2,-10.8256,7.799633,14.29016
2025-04-11 10:46:41.633,10,-13.73204,-1.494839,6.962695
2025-04-11 10:46:41.634,28,-7.405093,10.90413,3.988707
2025-04-11 10:46:41.634,31,6.472027,-16.4118,2.276266
2025-04-11 10:46:41.650,2,-10.82884,7.79724,14.28134
2025-04-11 10:46:41.651,10,-13.73736,-1.500322,6.943126
2025-04-11 10:46:41.651,28,-7.407454,10.90089,3.980979
2025-04-11 10:46:41.651,31,6.473243,-16.42302,2.243122
2025-04-11 10:46:41.667,2,-10.83203,7.794848,14.27255
2025-04-11 10:46:41.668,10,-13.74259,-1.505783,6.923559
2025-04-11 10:46:41.669,28,-7.409797,10.89765,3.97327
2025-04-11 10:46:41.669,31,6.474378,-16.43406,2.209825
2025-04-11 10:46:41.689,2,-10.8336,7.793653,14.26817
2025-04-11 10:46:41.692,10,-13.74517,-1.508505,6.913777
2025-04-11 10:46:41.693,28,-7.410961,10.89603,3.969422
2025-04-11 10:46:41.694,31,6.474916,-16.43952,2.19312
2025-04-11 10:46:41.720,2,-10.83673,7.791264,14.25943
2025-04-11 10:46:41.722,10,-13.75026,-1.513934,6.894217
2025-04-11 10:46:41.723,28,-7.413274,10.89278,3.961739
2025-04-11 10:46:41.724,31,6.475929,-16.4503,2.1596
2025-04-11 10:46:41.745,2,-10.83982,7.788875,14.25072
2025-04-11 10:46:41.746,10,-13.75525,-1.51934,6.87466
2025-04-11 10:46:41.747,28,-7.415569,10.88952,3.954074
2025-04-11 10:46:41.748,31,6.47686,-16.4609,2.125932
2025-04-11 10:46:41.762,2,-10.84135,7.787682,14.24638
2025-04-11 10:46:41.763,10,-13.75771,-1.522035,6.864885
2025-04-11 10:46:41.764,28,-7.416709,10.88789,3.950248
2025-04-11 10:46:41.765,31,6.477294,-16.46613,2.109045
2025-04-11 10:46:41.776,2,-10.84437,7.785296,14.23772
2025-04-11 10:46:41.777,7,13.026,-5.352236,9.60288
2025-04-11 10:46:41.778,10,-13.76256,-1.527408,6.845338
2025-04-11 10:46:41.779,28,-7.418975,10.88462,3.942609
2025-04-11 10:46:41.779,31,6.4781,-16.47646,2.075163
2025-04-11 10:46:41.793,2,-10.84736,7.782912,14.22909
2025-04-11 10:46:41.794,7,13.02614,-5.358819,9.587364
2025-04-11 10:46:41.795,10,-13.76731,-1.532758,6.825798
2025-04-11 10:46:41.795,28,-7.421222,10.88134,3.934989
2025-04-11 10:46:41.795,31,6.478822,-16.48659,2.041143
2025-04-11 10:46:41.811,2,-10.84884,7.781721,14.22479
2025-04-11 10:46:41.813,7,13.02619,-5.36209,9.57962
2025-04-11 10:46:41.814,10,-13.76965,-1.535425,6.816031
2025-04-11 10:46:41.815,28,-7.422338,10.8797,3.931185
2025-04-11 10:46:41.816,31,6.479151,-16.49159,2.024081
2025-04-11 10:46:41.836,2,-10.85176,7.77934,14.21621
2025-04-11 10:46:41.837,7,13.02624,-5.368587,9.564161
2025-04-11 10:46:41.838,10,-13.77426,-1.540741,6.796504
2025-04-11 10:46:41.839,28,-7.424556,10.87641,3.923591
2025-04-11 10:46:41.839,31,6.479745,-16.50144,1.989857
2025-04-11 10:46:41.861,2,-10.85465,7.776961,14.20767
2025-04-11 10:46:41.863,7,13.02624,-5.375027,9.548741
2025-04-11 10:46:41.863,10,-13.77878,-1.546035,6.776987
2025-04-11 10:46:41.863,28,-7.426756,10.87312,3.916016
2025-04-11 10:46:41.865,31,6.480254,-16.5111,1.955502
2025-04-11 10:46:41.880,2,-10.85608,7.775773,14.2034
2025-04-11 10:46:41.882,7,13.02621,-5.378226,9.541046
2025-04-11 10:46:41.882,10,-13.78101,-1.548673,6.767231
2025-04-11 10:46:41.883,28,-7.427849,10.87147,3.912235
2025-04-11 10:46:41.883,31,6.480476,-16.51586,1.938276
2025-04-11 10:46:41.899,2,-10.85891,7.773396,14.1949
2025-04-11 10:46:41.901,7,13.02612,-5.384581,9.525686
2025-04-11 10:46:41.901,10,-13.78538,-1.553932,6.74773
2025-04-11 10:46:41.902,28,-7.43002,10.86817,3.904686
2025-04-11 10:46:41.902,31,6.480855,-16.52523,1.903728
2025-04-11 10:46:41.923,2,-10.8617,7.771022,14.18644
2025-04-11 10:46:41.924,7,13.02598,-5.390879,9.510366
2025-04-11 10:46:41.927,10,-13.78967,-1.559168,6.72824
2025-04-11 10:46:41.928,28,-7.432173,10.86486,3.897156
2025-04-11 10:46:41.929,31,6.481148,-16.5344,1.869057
2025-04-11 10:46:41.950,2,-10.86308,7.769836,14.18221
2025-04-11 10:46:41.952,7,13.02589,-5.394007,9.502722
2025-04-11 10:46:41.953,10,-13.79178,-1.561778,6.7185
2025-04-11 10:46:41.953,28,-7.433243,10.8632,3.893397
2025-04-11 10:46:41.955,31,6.481261,-16.53891,1.851676
2025-04-11 10:46:41.976,2,-10.86581,7.767466,14.1738
2025-04-11 10:46:41.978,7,13.02567,-5.400221,9.487464
2025-04-11 10:46:41.979,10,-13.79592,-1.566979,6.699029
2025-04-11 10:46:41.980,28,-7.435368,10.85988,3.885893
2025-04-11 10:46:41.981,31,6.481422,-16.54778,1.816824
